Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000129167	TPH1	protein_coding	0.11074583298345109	-0.615626674	0	0.01	1	0	1	ENSG00000129167
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000270106	TSNAX-DISC1	protein_coding	0.11074583298345109	-0.572501025	0	0.01	1	0	1	ENSG00000270106
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135956	TMEM127	protein_coding	0.11078205603070967	0.028736207	0.225	0.288	1	22	21	ENSG00000135956
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182670	TTC3	protein_coding	0.11078617752283357	-0.038739765	0.86	0.908	1	335	340	ENSG00000182670
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112964	GHR	protein_coding	0.11094674909265817	-0.143069092	0.019	0.039	1	1	3	ENSG00000112964
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000070269	TMEM260	protein_coding	0.11115094200811074	0.6975104963792345	0.26	0.237	1	28	15	ENSG00000070269
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000104312	RIPK2	protein_coding	0.11117775878500788	-0.126305195	0.178	0.233	1	16	15	ENSG00000104312
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187244	BCAM	protein_coding	0.11118313807290348	0.9086858992955045	0.26	0.234	1	25	16	ENSG00000187244
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000092853	CLSPN	protein_coding	0.11128752500644527	0.18753989953406425	0.093	0.133	1	26	22	ENSG00000092853
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000140092	FBLN5	protein_coding	0.11129859416076492	0.2446882626852016	0.027	0.015	1	2	1	ENSG00000140092
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122882	ECD	protein_coding	0.11135941758038673	-0.180042821	0.163	0.209	1	14	13	ENSG00000122882
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000064012	CASP8	protein_coding	0.11140216437963883	0.069992677	0.128	0.172	1	10	11	ENSG00000064012
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000168591	TMUB2	protein_coding	0.11149232440040426	0.6640893510935897	0.31	0.294	1	34	21	ENSG00000168591
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000140534	TICRR	protein_coding	0.11152936293532395	-0.361530428	0.016	0.034	1	2	2	ENSG00000140534
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000107738	VSIR	protein_coding	0.11167018175146425	0.9983091176001659	0.078	0.055	1	8	4	ENSG00000107738
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000067829	IDH3G	protein_coding	0.11167162776263899	0.5697661284704476	0.469	0.478	1	52	40	ENSG00000067829
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163681	SLMAP	protein_coding	0.1118223602973017	0.13724102757292744	0.306	0.394	1	40	32	ENSG00000163681
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164815	ORC5	protein_coding	0.1118477973394292	0.45238136696894893	0.202	0.267	1	18	18	ENSG00000164815
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100271	TTLL1	protein_coding	0.11185315928997422	0.94286803	0.182	0.152	1	17	9	ENSG00000100271
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213366	GSTM2	protein_coding	0.11193585138994554	1.1599117531688727	0.194	0.169	1	16	10	ENSG00000213366
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186185	KIF18B	protein_coding	0.11194436744288469	0.8261976824827251	0.047	0.029	1	4	2	ENSG00000186185
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000227258	SMIM2-AS1	lncRNA	0.11209204882935025	-1.000522115	0.019	0.039	1	2	2	ENSG00000227258
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000244694	PTCHD4	protein_coding	0.11222453603354321	-0.211986368	0.035	0.059	1	3	3	ENSG00000244694
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000141570	CBX8	protein_coding	0.11227983437252441	0.3847196783776625	0.155	0.207	1	13	13	ENSG00000141570
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000137806	NDUFAF1	protein_coding	0.11231580658452404	0.015198268900274314	0.128	0.17	1	11	11	ENSG00000137806
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000002919	SNX11	protein_coding	0.11234709107757744	0.8042750512805812	0.163	0.134	1	13	8	ENSG00000002919
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000149091	DGKZ	protein_coding	0.11244888798108645	0.7740276014276442	0.264	0.243	1	26	17	ENSG00000149091
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163867	ZMYM6	protein_coding	0.11245757369678774	0.8128015058455915	0.159	0.131	1	15	8	ENSG00000163867
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000162062	TEDC2	protein_coding	0.11260763161722795	-0.230156664	0.062	0.094	1	6	6	ENSG00000162062
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134852	CLOCK	protein_coding	0.11264928016121953	-0.09744855	0.275	0.342	1	35	27	ENSG00000134852
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000283632	EXOC3L2	protein_coding	0.11270535600187663	-0.372248114	0.016	0.034	1	1	2	ENSG00000283632
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000056586	RC3H2	protein_coding	0.11280942168274652	-0.016990999	0.248	0.316	1	24	22	ENSG00000056586
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000171219	CDC42BPG	protein_coding	0.11290121291391601	1.1659966935707766	0.027	0.015	1	2	1	ENSG00000171219
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000104872	PIH1D1	protein_coding	0.11295558497620908	0.4869320023720677	0.488	0.51	1	60	47	ENSG00000104872
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000123485	HJURP	protein_coding	0.11302643034131059	-0.422491081	0.043	0.068	1	11	13	ENSG00000123485
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000087008	ACOX3	protein_coding	0.11319386406531265	0.15511964120127963	0.12	0.162	1	10	10	ENSG00000087008
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000075651	PLD1	protein_coding	0.11321920308516831	-0.165064975	0.116	0.155	1	10	10	ENSG00000075651
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000179532	DNHD1	protein_coding	0.11326595391538835	0.6929136464797132	0.085	0.061	1	7	4	ENSG00000179532
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000149922	TBX6	protein_coding	0.11339191724707426	0.22145713372210896	0.023	0.044	1	2	2	ENSG00000149922
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000249222	ATP5MGL	protein_coding	0.1136869862642286	-1.014910503	0.004	0.016	1	0	1	ENSG00000249222
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000095564	BTAF1	protein_coding	0.11378286349379764	-0.254534832	0.163	0.209	1	15	14	ENSG00000095564
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000121898	CPXM2	protein_coding	0.11381066568170453	-2.203594001	0.004	0.016	1	0	1	ENSG00000121898
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108510	MED13	protein_coding	0.11404713240538142	0.579816515	0.407	0.417	1	64	38	ENSG00000108510
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000119616	FCF1	protein_coding	0.11408708930984271	0.5302041747965556	0.298	0.27	1	36	18	ENSG00000119616
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000171357	LURAP1	protein_coding	0.11409343019944869	0.6435990595260792	0.159	0.129	1	13	8	ENSG00000171357
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176248	ANAPC2	protein_coding	0.11431407633783637	0.3675280037582689	0.128	0.176	1	11	11	ENSG00000176248
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000139620	KANSL2	protein_coding	0.11461028153268712	0.4031045824286026	0.163	0.215	1	13	14	ENSG00000139620
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000023902	PLEKHO1	protein_coding	0.11476757913132046	0.21059919668830718	0.368	0.334	1	42	36	ENSG00000023902
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182712	CMC4	protein_coding	0.11488693674839384	1.4692967088479074	0.05	0.033	1	4	2	ENSG00000182712
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000116497	S100PBP	protein_coding	0.11523319562177098	-0.075112725	0.256	0.316	1	24	22	ENSG00000116497
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000256060	TRAPPC2B	protein_coding	0.11535935584704497	0.43870264162172967	0.186	0.249	1	15	17	ENSG00000256060
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000127311	HELB	protein_coding	0.11541029667570858	0.16660614813573904	0.19	0.245	1	20	18	ENSG00000127311
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198799	LRIG2	protein_coding	0.11542217561129334	-0.0115161	0.24	0.301	1	26	22	ENSG00000198799
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000110446	SLC15A3	protein_coding	0.11550749455994477	-0.671143637	0.019	0.039	1	1	2	ENSG00000110446
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000032219	ARID4A	protein_coding	0.1156540965801128	0.34689174905391185	0.469	0.478	1	67	46	ENSG00000032219
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000152484	USP12	protein_coding	0.11578829358545994	-0.013484924	0.217	0.272	1	19	19	ENSG00000152484
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000141627	DYM	protein_coding	0.11579457336569828	0.068451271	0.248	0.312	1	23	22	ENSG00000141627
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000060656	PTPRU	protein_coding	0.1158524031528184	-0.065099472	0.031	0.055	1	3	3	ENSG00000060656
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000162616	DNAJB4	protein_coding	0.11589899990393826	0.47614002360122976	0.554	0.592	1	122	78	ENSG00000162616
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163596	ICA1L	protein_coding	0.11591504346274166	-0.244655251	0.039	0.064	1	3	4	ENSG00000163596
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000178127	NDUFV2	protein_coding	0.11597710065407356	-0.021932198	0.764	0.855	1	198	212	ENSG00000178127
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000128918	ALDH1A2	protein_coding	0.11602231086408604	-0.781443579	0	0.009	1	0	1	ENSG00000128918
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000273045	C2orf15	protein_coding	0.11602231086408604	-0.153218999	0	0.009	1	0	1	ENSG00000273045
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000125531	FNDC11	protein_coding	0.11602231086408604	-0.547073565	0	0.009	1	0	1	ENSG00000125531
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175318	GRAMD2A	protein_coding	0.11602231086408604	-0.417939048	0	0.009	1	0	1	ENSG00000175318
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184856	LINC00308	lncRNA	0.11602231086408604	-0.720444953	0	0.009	1	0	1	ENSG00000184856
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000214402	LCNL1	protein_coding	0.11602231086408604	-1.012891432	0	0.009	1	0	1	ENSG00000214402
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169184	MN1	protein_coding	0.11602231086408604	-0.201247733	0	0.009	1	0	1	ENSG00000169184
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000221949	LINC01465	lncRNA	0.11602231086408604	-0.267606249	0	0.009	1	0	0	ENSG00000221949
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000246366	LACTB2-AS1	lncRNA	0.11602231086408604	-0.425965402	0	0.009	1	0	0	ENSG00000246366
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236423	LINC01134	lncRNA	0.11602231086408604	-0.516293955	0	0.009	1	0	0	ENSG00000236423
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000215866	LINC01356	lncRNA	0.11602231086408604	-0.487571918	0	0.009	1	0	1	ENSG00000215866
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000101405	OXT	protein_coding	0.11602231086408604	-0.657862899	0	0.009	1	0	1	ENSG00000101405
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000157927	RADIL	protein_coding	0.11602231086408604	-0.629612555	0	0.009	1	0	1	ENSG00000157927
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187634	SAMD11	protein_coding	0.11602231086408604	-0.856209308	0	0.009	1	0	1	ENSG00000187634
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225953	SATB2-AS1	lncRNA	0.11602231086408604	-0.488980697	0	0.009	1	0	0	ENSG00000225953
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196972	SMIM10L2B	protein_coding	0.11602231086408604	-0.697887308	0	0.009	1	0	1	ENSG00000196972
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000170092	SPDYE5	protein_coding	0.11602231086408604	-0.831244449	0	0.009	1	0	1	ENSG00000170092
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000280634	THRIL	lncRNA	0.11602231086408604	-0.361932389	0	0.009	1	0	1	ENSG00000280634
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000245680	ZNF585B	protein_coding	0.1160606053895804	1.0889842702022472	0.074	0.052	1	6	3	ENSG00000245680
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000079785	DDX1	protein_coding	0.11614369163494942	0.042654521	0.597	0.576	1	115	94	ENSG00000079785
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112282	MED23	protein_coding	0.11633217255730557	0.330542817	0.136	0.184	1	13	11	ENSG00000112282
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213886	UBD	protein_coding	0.11634740985581418	1.6000414305248851	0.05	0.032	1	11	3	ENSG00000213886
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177508	IRX3	protein_coding	0.11644831309662534	0.8947554691020163	0.093	0.069	1	8	5	ENSG00000177508
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134802	SLC43A3	protein_coding	0.11645681829024977	-0.015293292	0.31	0.388	1	38	38	ENSG00000134802
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188483	IER5L	protein_coding	0.11651593871948043	0.636607852	0.376	0.364	1	47	40	ENSG00000188483
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000080200	CRYBG3	protein_coding	0.1166278586904361	0.4535689563424272	0.345	0.326	1	46	27	ENSG00000080200
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000102984	ZNF821	protein_coding	0.1167469380948366	-0.126109228	0.081	0.116	1	6	7	ENSG00000102984
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134594	RAB33A	protein_coding	0.11674774357834043	-0.096701368	0.004	0.016	1	0	1	ENSG00000134594
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000132334	PTPRE	protein_coding	0.11679586042120181	1.1163110602499722	0.109	0.083	1	18	6	ENSG00000132334
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000121749	TBC1D15	protein_coding	0.11681517150669814	-0.076628595	0.329	0.408	1	36	32	ENSG00000121749
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000105676	ARMC6	protein_coding	0.11689647082168883	0.095567597	0.233	0.298	1	25	21	ENSG00000105676
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122068	FYTTD1	protein_coding	0.11706893758228072	0.5705083392948279	0.477	0.525	1	71	49	ENSG00000122068
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183617	MRPL54	protein_coding	0.11708060415990197	0.042800447	0.473	0.585	1	60	63	ENSG00000183617
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000143382	ADAMTSL4	protein_coding	0.11711032376738827	-0.236865518	0.062	0.093	1	6	5	ENSG00000143382
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000231185	SPRY4-AS1	lncRNA	0.11712697871673923	1.0043305214151013	0.101	0.076	1	8	4	ENSG00000231185
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112701	SENP6	protein_coding	0.11717363898707339	0.032254674109303993	0.527	0.648	1	74	75	ENSG00000112701
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000114023	FAM162A	protein_coding	0.11720898732368264	0.5078901553795865	0.632	0.703	1	123	97	ENSG00000114023
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164306	PRIMPOL	protein_coding	0.1174106998619034	-0.179886284	0.159	0.206	1	14	13	ENSG00000164306
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204934	ATP6V0E2-AS1	lncRNA	0.11751655427483178	-0.705727627	0.019	0.039	1	1	2	ENSG00000204934
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000144597	EAF1	protein_coding	0.11765039177388428	-0.138182049	0.143	0.187	1	12	12	ENSG00000144597
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000140104	CLBA1	protein_coding	0.11771252617436592	0.08792659	0.078	0.111	1	6	6	ENSG00000140104
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100324	TAB1	protein_coding	0.11780626959196248	0.8333144050077852	0.233	0.209	1	22	13	ENSG00000100324
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163683	SMIM14	protein_coding	0.11782831084557485	-0.199046771	0.372	0.442	1	45	40	ENSG00000163683
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000171262	FAM98B	protein_coding	0.11792780977414485	0.142250124	0.209	0.268	1	21	18	ENSG00000171262
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000148450	MSRB2	protein_coding	0.11823714161703203	-0.297826886	0.457	0.531	1	60	82	ENSG00000148450
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000105707	HPN	protein_coding	0.1182889637729076	-0.506278172	0.035	0.059	1	3	4	ENSG00000105707
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000099624	ATP5F1D	protein_coding	0.11830196788640887	0.2161646646709834	0.853	0.9	1	300	270	ENSG00000099624
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108557	RAI1	protein_coding	0.11831718776857267	0.20862142620948232	0.233	0.304	1	21	21	ENSG00000108557
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000028277	POU2F2	protein_coding	0.11832669026868017	0.21492712615658327	0.031	0.054	1	5	4	ENSG00000028277
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000105245	NUMBL	protein_coding	0.11846855664072409	0.5054035446019309	0.267	0.236	1	25	17	ENSG00000105245
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197702	PARVA	protein_coding	0.11848945557669958	-0.044117937	0.465	0.552	1	58	56	ENSG00000197702
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000101846	STS	protein_coding	0.11859945579235519	-0.416578743	0.031	0.054	1	3	3	ENSG00000101846
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000121766	ZCCHC17	protein_coding	0.11922489599064147	-0.071631078	0.69	0.802	1	177	164	ENSG00000121766
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000150456	EEF1AKMT1	protein_coding	0.11922655997736936	0.3499747107033193	0.209	0.271	1	18	18	ENSG00000150456
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000081853	PCDHGA2	protein_coding	0.11935819940030694	1.4803170289998429	0.027	0.015	1	2	1	ENSG00000081853
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000120705	ETF1	protein_coding	0.11936412062016415	0.3241893461116009	0.539	0.569	1	91	66	ENSG00000120705
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000140265	ZSCAN29	protein_coding	0.11956147929741197	0.07959501	0.109	0.149	1	9	9	ENSG00000140265
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197566	ZNF624	protein_coding	0.11957807740677855	0.3064826041774844	0.066	0.098	1	6	6	ENSG00000197566
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000085514	PILRA	protein_coding	0.11961530747525188	2.1002974548502378	0.027	0.015	1	2	1	ENSG00000085514
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000002587	HS3ST1	protein_coding	0.11961719515576429	-0.160171827	0.078	0.109	1	7	8	ENSG00000002587
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000006744	ELAC2	protein_coding	0.11968064757359523	0.06039696	0.271	0.347	1	25	26	ENSG00000006744
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184254	ALDH1A3	protein_coding	0.11969321356929993	-1.009165247	0.345	0.372	1	62	91	ENSG00000184254
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000257556	LINC02298	lncRNA	0.11969525785921989	-0.176389253	0.016	0.034	1	1	2	ENSG00000257556
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000125352	RNF113A	protein_coding	0.11970354520314014	0.2365346104703021	0.171	0.223	1	14	14	ENSG00000125352
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182218	HHIPL1	protein_coding	0.11988461728288927	1.7124615610981708	0.023	0.012	1	2	1	ENSG00000182218
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000065328	MCM10	protein_coding	0.11994493711712091	-0.088465385	0.035	0.059	1	5	5	ENSG00000065328
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135454	B4GALNT1	protein_coding	0.11995584355275521	0.6231232656915049	0.023	0.012	1	2	1	ENSG00000135454
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108641	B9D1	protein_coding	0.1201389340142237	0.9375924678517062	0.252	0.23	1	22	15	ENSG00000108641
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205078	SYCE1L	protein_coding	0.12026989206162833	0.9144622444740556	0.085	0.063	1	7	4	ENSG00000205078
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198105	ZNF248	protein_coding	0.12030865180606512	-0.241306354	0.116	0.154	1	9	10	ENSG00000198105
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000227507	LTB	protein_coding	0.12039354881279972	-0.81302773	0.012	0.028	1	1	2	ENSG00000227507
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196187	TMEM63A	protein_coding	0.1205590350848476	0.455696703	0.275	0.254	1	28	18	ENSG00000196187
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000110429	FBXO3	protein_coding	0.12056984931795199	0.06126191	0.194	0.248	1	19	17	ENSG00000110429
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000172409	CLP1	protein_coding	0.12064481052230384	-0.001200193	0.097	0.134	1	8	8	ENSG00000172409
