Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196531	NACA	protein_coding	4.683048921588536e-190	0.7593884162138651	0.99	0.895	1.0668453748270843e-185	2379	1642	ENSG00000196531
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000087302	RTRAF	protein_coding	1.885643787339013e-189	0.9851280305796912	0.906	0.659	4.295685111937005e-185	288	177	ENSG00000087302
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000116586	LAMTOR2	protein_coding	5.3253526765617404e-188	1.1763016380858904	0.863	0.642	1.21316859324753e-183	293	138	ENSG00000116586
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182899	RPL35A	protein_coding	2.546556216424395e-187	0.6896302965803995	0.995	0.989	5.801309716636414e-183	3523	1977	ENSG00000182899
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177733	HNRNPA0	protein_coding	1.646091430843036e-186	1.3214798070462284	0.851	0.61	3.74996088860352e-182	232	97	ENSG00000177733
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000161016	RPL8	protein_coding	8.139545180906078e-185	0.7326761001758637	0.999	0.981	1.8542697876622136e-180	6084	4094	ENSG00000161016
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000127184	COX7C	protein_coding	5.642562412643926e-184	0.7584654606737447	0.97	0.898	1.2854321432244127e-179	1140	658	ENSG00000127184
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000089009	RPL6	protein_coding	7.948213303499903e-184	0.7140620057606735	0.997	0.961	1.810682472670313e-179	3116	1963	ENSG00000089009
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175768	TOMM5	protein_coding	1.1868837764719879e-183	1.3726589021678632	0.751	0.417	2.7038399311808356e-179	160	63	ENSG00000175768
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000006125	AP2B1	protein_coding	2.7676142640403034e-183	-2.107585152	0.537	0.772	6.304902054910216e-179	48	150	ENSG00000006125
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000087842	PIR	protein_coding	6.147538710546454e-183	1.940706747804656	0.746	0.482	1.4004707936495875e-178	272	85	ENSG00000087842
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000001630	CYP51A1	protein_coding	1.9869082484641886e-181	2.2842554988631654	0.481	0.134	4.526375680826268e-177	48	13	ENSG00000001630
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000004478	FKBP4	protein_coding	2.514489062157856e-181	1.2622755097778626	0.837	0.515	5.728257532501811e-177	201	107	ENSG00000004478
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000101198	NKAIN4	protein_coding	8.498151815476382e-181	3.5072838861420643	0.389	0.083	1.9359639650836744e-176	100	9	ENSG00000101198
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000104960	PTOV1	protein_coding	1.8995330804062644e-180	1.187666835131269	0.831	0.565	4.3273263104735106e-176	185	70	ENSG00000104960
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000005884	ITGA3	protein_coding	6.4213724936045075e-180	-3.21794519	0.132	0.524	1.4628528677680428e-175	19	106	ENSG00000005884
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000155957	TMBIM4	protein_coding	1.2669228386510961e-179	-1.955161746	0.349	0.687	2.886176918731062e-175	40	139	ENSG00000155957
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000173511	VEGFB	protein_coding	1.4420583328639773e-179	-2.085943052	0.337	0.659	3.2851530880974267e-175	31	141	ENSG00000173511
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182287	AP1S2	protein_coding	1.6709680764308768e-179	-1.569569922	0.913	0.945	3.80663237491718e-175	350	774	ENSG00000182287
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000089693	MLF2	protein_coding	4.136622423073749e-179	1.09421306	0.869	0.609	9.423639542004306e-175	215	113	ENSG00000089693
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000228474	OST4	protein_coding	1.6599030449883034e-178	0.7978759602500629	0.943	0.822	3.781425126787854e-174	579	326	ENSG00000228474
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000026025	VIM	protein_coding	2.573793112943859e-177	0.9900737638384696	0.999	0.997	5.863358090597405e-173	9369	5511	ENSG00000026025
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165475	CRYL1	protein_coding	4.483060217742355e-177	1.3637788216080118	0.801	0.504	1.021285948203886e-172	192	68	ENSG00000165475
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000136997	MYC	protein_coding	5.117542197577456e-177	1.507914299210206	0.784	0.465	1.1658272880301203e-172	242	107	ENSG00000136997
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000149273	RPS3	protein_coding	5.5986428437599935e-177	0.9187241358224849	0.997	0.962	1.2754268262369641e-172	5820	3395	ENSG00000149273
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000229807	XIST	lncRNA	1.3379776250493968e-176	-4.5207186	0.072	0.43	3.048046827625031e-172	50	418	ENSG00000229807
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000104325	DECR1	protein_coding	2.1570499346300946e-176	1.3122927495484198	0.77	0.435	4.9139754560808186e-172	135	59	ENSG00000104325
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000160972	PPP1R16A	protein_coding	3.451027137957668e-176	2.015885549481846	0.547	0.196	7.861784922981364e-172	58	16	ENSG00000160972
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000174456	C12orf76	protein_coding	2.1558691152258902e-175	1.667654643008528	0.721	0.385	4.911285431396101e-171	115	39	ENSG00000174456
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000077348	EXOSC5	protein_coding	2.186949301676599e-175	1.5668626369280674	0.706	0.374	4.98208920414946e-171	99	42	ENSG00000077348
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000119673	ACOT2	protein_coding	1.146141658565094e-174	2.5137542540274733	0.416	0.093	2.6110253123771406e-170	38	8	ENSG00000119673
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000102575	ACP5	protein_coding	1.3574137599391766e-174	1.6516678586490607	0.761	0.483	3.0923242865174385e-170	262	103	ENSG00000102575
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158716	DUSP23	protein_coding	1.4321221044833714e-174	1.4748365636519591	0.76	0.459	3.2625173662235685e-170	187	63	ENSG00000158716
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100504	PYGL	protein_coding	4.435307928881114e-174	1.258335281071422	0.844	0.444	1.0104074992784066e-169	234	103	ENSG00000100504
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196954	CASP4	protein_coding	1.6003530836542924e-173	-2.824593652	0.132	0.52	3.6457643598728434e-169	14	63	ENSG00000196954
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158773	USF1	protein_coding	2.4199101342620703e-173	2.897043895959733	0.394	0.083	5.512797276862422e-169	41	6	ENSG00000158773
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108256	NUFIP2	protein_coding	3.938161790062567e-173	-1.920267891	0.48	0.744	8.971526373941534e-169	47	147	ENSG00000108256
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198300	PEG3	protein_coding	3.180166934921938e-172	6.326249126603848	0.217	0.003	7.244738294445667e-168	21	0	ENSG00000198300
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000167363	FN3K	protein_coding	2.951817157788839e-170	1.8453862705165536	0.623	0.275	6.724534667158754e-166	99	28	ENSG00000167363
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177410	ZFAS1	lncRNA	3.551387713305114e-170	0.8297433991854435	0.96	0.779	8.09041634968038e-166	821	509	ENSG00000177410
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000162512	SDC3	protein_coding	1.220722889657014e-169	-3.114138742	0.351	0.668	2.780928814927644e-165	30	166	ENSG00000162512
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000239857	GET4	protein_coding	2.5970266581770227e-169	3.1047312562548606	0.322	0.046	5.916286429993076e-165	25	3	ENSG00000239857
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000157601	MX1	protein_coding	5.715255860903081e-169	-5.120969104	0.117	0.464	1.3019924376723309e-164	10	267	ENSG00000157601
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000166902	MRPL16	protein_coding	6.80313959479775e-169	1.3234581838400106	0.737	0.417	1.5498232310908755e-164	101	43	ENSG00000166902
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000026103	FAS	protein_coding	2.9601933229732336e-168	3.576541730849444	0.308	0.042	6.7436164090653234e-164	26	3	ENSG00000026103
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000136193	SCRN1	protein_coding	8.309828276958104e-168	-5.606090932	0.017	0.355	1.8930619797738257e-163	1	40	ENSG00000136193
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000070756	PABPC1	protein_coding	8.364329922449517e-168	0.6627806619291268	0.978	0.961	1.9054779996332244e-163	1448	915	ENSG00000070756
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000138326	RPS24	protein_coding	4.076170333667486e-167	0.677940691	0.995	0.982	9.2859236371279e-163	2851	1908	ENSG00000138326
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000105135	ILVBL	protein_coding	6.6371558150486774e-167	1.862477711	0.76	0.464	1.5120104662262393e-162	155	57	ENSG00000105135
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198886	MT-ND4	protein_coding	9.12254622228943e-167	-1.092862572	0.974	0.995	2.078207254899755e-162	5921	13722	ENSG00000198886
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000140319	SRP14	protein_coding	1.7640494765813718e-166	0.5739928273928729	0.979	0.943	4.018681112600023e-162	1010	608	ENSG00000140319
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000128595	CALU	protein_coding	3.035439949029048e-166	-1.337943551	0.827	0.901	6.915035747883075e-162	259	561	ENSG00000128595
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163328	GPR155	protein_coding	6.162576236236562e-166	-3.414060438	0.116	0.478	1.4038964923770512e-161	14	96	ENSG00000163328
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000116132	PRRX1	protein_coding	8.088277940810364e-166	-3.816057803	0.081	0.438	1.842590597696009e-161	7	73	ENSG00000116132
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000145794	MEGF10	protein_coding	2.0121377938803508e-165	1.2831258097889409	0.511	0.142	4.5838511082388274e-161	50	13	ENSG00000145794
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163399	ATP1A1	protein_coding	5.886389070308172e-165	-1.132683428	0.93	0.956	1.3409782941069046e-160	426	818	ENSG00000163399
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000232388	SMIM26	protein_coding	2.242996544548803e-164	1.0361395438590815	0.86	0.606	5.1097704281366284e-160	212	100	ENSG00000232388
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000198727	MT-CYB	protein_coding	5.608367922560325e-164	0.881290943	0.987	0.984	1.2776422964384676e-159	13853	7926	ENSG00000198727
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000128463	EMC4	protein_coding	6.458286753656115e-164	1.0750048708914515	0.828	0.575	1.4712623053503995e-159	167	81	ENSG00000128463
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000130811	EIF3G	protein_coding	7.080389802043602e-164	0.9172324581337845	0.919	0.735	1.6129836008035528e-159	345	215	ENSG00000130811
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000166750	SLFN5	protein_coding	9.800976075270887e-164	-2.815488486	0.188	0.549	2.2327603597074608e-159	21	94	ENSG00000166750
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000166136	NDUFB8	protein_coding	9.94600728852697e-164	-2.368256079	0.222	0.566	2.265799920399329e-159	25	134	ENSG00000166136
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000101333	PLCB4	protein_coding	1.6043463557344825e-163	2.195461452090143	0.511	0.17	3.654861432998725e-159	76	25	ENSG00000101333
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112531	QKI	protein_coding	3.751966690817947e-163	-1.813067206	0.465	0.734	8.547355318352364e-159	46	138	ENSG00000112531
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188243	COMMD6	protein_coding	7.857656815830209e-163	0.9992753021272551	0.911	0.747	1.79005279921428e-158	452	186	ENSG00000188243
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000126803	HSPA2	protein_coding	1.922862781695899e-162	1.5269789460854448	0.711	0.362	4.380473702981427e-158	193	81	ENSG00000126803
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175130	MARCKSL1	protein_coding	2.683175313503661e-162	0.8026965760058087	0.935	0.762	6.11254168169269e-158	703	442	ENSG00000175130
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134871	COL4A2	protein_coding	2.6862808876412413e-162	-3.316426539	0.038	0.385	6.119616490135512e-158	4	64	ENSG00000134871
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165502	RPL36AL	protein_coding	6.923908524012578e-162	0.7727509196832902	0.942	0.744	1.5773356008553055e-157	524	349	ENSG00000165502
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000074842	MYDGF	protein_coding	1.2734066408918224e-161	0.9943986655950037	0.865	0.658	2.9009476686156608e-157	269	152	ENSG00000074842
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135446	CDK4	protein_coding	2.3955568598131427e-161	1.0261494496540378	0.867	0.638	5.45731808234032e-157	263	131	ENSG00000135446
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000266402	SNHG25	lncRNA	2.5607368458460866e-161	-5.164549348	0.041	0.379	5.83361460852197e-157	3	44	ENSG00000266402
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000121774	KHDRBS1	protein_coding	4.637323941009678e-161	0.9940649614526187	0.904	0.718	1.0564287670014147e-156	273	150	ENSG00000121774
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000143222	UFC1	protein_coding	6.266189662677983e-161	0.9828675720493447	0.903	0.706	1.4275006670546714e-156	391	214	ENSG00000143222
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122786	CALD1	protein_coding	1.159703815231969e-160	-1.121783255	0.861	0.902	2.641921261479949e-156	232	464	ENSG00000122786
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000106588	PSMA2	protein_coding	1.8515227928566025e-160	-2.184390684	0.174	0.55	4.217954074406626e-156	23	78	ENSG00000106588
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000241685	ARPC1A	protein_coding	2.0904328169662368e-160	-1.660298203	0.24	0.615	4.762215000330784e-156	40	122	ENSG00000241685
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186298	PPP1CC	protein_coding	2.1890660989068485e-160	1.019566011832781	0.864	0.612	4.986911479919692e-156	187	91	ENSG00000186298
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184007	PTP4A2	protein_coding	2.992211946438082e-160	-1.793910584	0.598	0.777	6.816558035180593e-156	68	187	ENSG00000184007
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135903	PAX3	protein_coding	4.748987891592106e-160	1.468326828532282	0.861	0.643	1.0818669315835977e-155	250	111	ENSG00000135903
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122566	HNRNPA2B1	protein_coding	5.495941072255457e-160	0.8006226631670046	0.989	0.925	1.2520303356705156e-155	913	562	ENSG00000122566
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000159200	RCAN1	protein_coding	6.840222974165756e-160	-2.895986661	0.211	0.553	1.558271195744701e-155	27	213	ENSG00000159200
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000239900	ADSL	protein_coding	1.0734454707832301e-159	1.4893502758111288	0.666	0.339	2.4454161269912765e-155	91	33	ENSG00000239900
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000225921	NOL7	protein_coding	1.3432653449316847e-159	0.8991014671851313	0.889	0.692	3.060092782288871e-155	298	167	ENSG00000225921
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000103363	ELOB	protein_coding	2.735478552111153e-159	0.7166812463459111	0.961	0.91	6.231693689564417e-155	804	477	ENSG00000103363
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000133872	SARAF	protein_coding	4.2384440190501725e-159	0.9529974240587555	0.95	0.806	9.655599319798198e-155	514	276	ENSG00000133872
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000136750	GAD2	protein_coding	6.585009776298164e-159	8.012391475444911	0.208	0.005	1.5001310771384847e-154	92	0	ENSG00000136750
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000132424	PNISR	protein_coding	7.48814357112237e-159	-1.311994767	0.669	0.844	1.7058739869373873e-154	109	218	ENSG00000132424
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000278910	BANCR	lncRNA	1.6977541645180881e-158	1.2489556351173072	0.613	0.239	3.867653762188657e-154	225	126	ENSG00000278910
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000101444	AHCY	protein_coding	6.626796263029897e-158	1.0603837442037214	0.834	0.556	1.5096504566808407e-153	317	186	ENSG00000101444
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100316	RPL3	protein_coding	7.56626114768125e-158	0.6526743396617034	0.998	0.963	1.7236699520532658e-153	4249	3215	ENSG00000100316
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000173113	TRMT112	protein_coding	1.297402399614586e-157	0.9059963827777193	0.914	0.759	2.955612406561988e-153	377	206	ENSG00000173113
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164929	BAALC	protein_coding	1.3155044553344385e-155	-4.611019913	0.042	0.374	2.9968506996973844e-151	5	141	ENSG00000164929
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000203930	LINC00632	lncRNA	4.825071523625901e-155	5.061848011268183	0.211	0.007	1.0991995437972165e-150	22	1	ENSG00000203930
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182154	MRPL41	protein_coding	5.862994338150424e-155	1.1080758943523163	0.833	0.605	1.335648740174048e-150	240	126	ENSG00000182154
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204628	RACK1	protein_coding	2.806756194885648e-154	0.6285540510885355	0.996	0.917	6.394071287568995e-150	3744	2881	ENSG00000204628
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000118785	SPP1	protein_coding	3.005183592113232e-154	-3.363206678	0.138	0.478	6.846108741193153e-150	71	449	ENSG00000118785
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000167658	EEF2	protein_coding	4.222444986199023e-154	0.8296532197681583	0.983	0.901	9.619151923059994e-150	1338	927	ENSG00000167658
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000101197	BIRC7	protein_coding	1.3134489091345588e-153	1.4787055717083586	0.76	0.461	2.9921679598994386e-149	321	147	ENSG00000101197
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134419	RPS15A	protein_coding	1.4185529735192247e-153	0.5782873567277393	0.997	0.982	3.231605528974146e-149	3084	2179	ENSG00000134419
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000182253	SYNM	protein_coding	3.274374866583117e-153	-2.609182639	0.174	0.53	7.459353383562999e-149	15	102	ENSG00000182253
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000180318	ALX1	protein_coding	6.716093877807343e-153	1.7731634907990763	0.635	0.306	1.5299933463032907e-148	75	28	ENSG00000180318
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205730	ITPRIPL2	protein_coding	2.0213917109384635e-152	-2.378039092	0.291	0.605	4.6049324566889136e-148	24	114	ENSG00000205730
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000175390	EIF3F	protein_coding	3.2704218494746388e-152	0.8383634993345637	0.907	0.749	7.450348015288175e-148	406	236	ENSG00000175390
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181163	NPM1	protein_coding	4.185354388970421e-152	0.7205453611674488	0.988	0.839	9.534655833513517e-148	2312	1633	ENSG00000181163
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000213853	EMP2	protein_coding	5.962422961869965e-152	2.456686020126346	0.549	0.244	1.3582995749435967e-147	126	36	ENSG00000213853
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000147526	TACC1	protein_coding	1.1668962470650634e-151	-2.584622686	0.172	0.521	2.6583063404389206e-147	20	122	ENSG00000147526
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000104889	RNASEH2A	protein_coding	1.2087326836150239e-151	2.584895988248393	0.364	0.083	2.753613926543386e-147	42	7	ENSG00000104889
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000111229	ARPC3	protein_coding	2.0958236568530527e-151	0.7803382792182404	0.917	0.691	4.7744958726769396e-147	313	206	ENSG00000111229
